213.247 2.36802 0.0379901
213.732 2.37167 0.037637
214.216 2.37529 0.0372885
214.701 2.37887 0.0369446
215.186 2.38242 0.0366051
215.67 2.38594 0.03627
216.155 2.38942 0.0359393
216.64 2.39287 0.0356127
217.124 2.3963 0.0352903
217.609 2.39969 0.034972
218.094 2.40305 0.0346578
218.578 2.40638 0.0343475
219.063 2.40968 0.0340411
219.548 2.41295 0.0337385
220.032 2.41619 0.0334397
220.517 2.41941 0.0331446
221.002 2.4226 0.0328532
221.486 2.42575 0.0325653
221.971 2.42888 0.032281
222.456 2.43199 0.0320002
222.94 2.43506 0.0317228
223.425 2.43811 0.0314488
223.91 2.44114 0.031178
224.394 2.44414 0.0309106
224.879 2.44711 0.0306463
225.363 2.45006 0.0303852
225.848 2.45298 0.0301273
226.333 2.45587 0.0298723
226.817 2.45875 0.0296205
227.302 2.4616 0.0293715
227.787 2.46442 0.0291255
228.271 2.46722 0.0288824
228.756 2.47 0.0286422
229.241 2.47276 0.0284047
229.725 2.47549 0.0281699
230.21 2.4782 0.0279379
230.695 2.48089 0.0277086
231.179 2.48355 0.0274819
231.664 2.4862 0.0272577
232.149 2.48882 0.0270362
232.633 2.49142 0.0268171
233.118 2.494 0.0266005
233.603 2.49656 0.0263864
234.087 2.4991 0.0261747
234.572 2.50162 0.0259653
235.057 2.50412 0.0257583
235.541 2.5066 0.0255536
236.026 2.50906 0.0253511
236.511 2.5115 0.0251509
236.995 2.51392 0.0249529
237.48 2.51632 0.0247571
237.964 2.5187 0.0245634
238.449 2.52107 0.0243718
238.934 2.52341 0.0241823
239.418 2.52574 0.0239949
239.903 2.52805 0.0238095
240.388 2.53034 0.0236261
240.872 2.53262 0.0234446
241.357 2.53487 0.0232651
241.842 2.53711 0.0230875
242.326 2.53934 0.0229118
242.811 2.54154 0.0227379
243.296 2.54373 0.0225659
243.78 2.5459 0.0223957
244.265 2.54806 0.0222273
244.75 2.5502 0.0220607
245.234 2.55233 0.0218958
245.719 2.55443 0.0217326
246.204 2.55653 0.0215711
246.688 2.5586 0.0214112
247.173 2.56067 0.021253
247.658 2.56271 0.0210965
248.142 2.56475 0.0209415
248.627 2.56676 0.0207881
249.111 2.56877 0.0206363
249.596 2.57075 0.0204861
250.081 2.57273 0.0203373
250.565 2.57469 0.0201901
251.05 2.57663 0.0200443
251.535 2.57856 0.0199
252.019 2.58048 0.0197571
252.504 2.58238 0.0196157
252.989 2.58427 0.0194756
253.473 2.58615 0.019337
253.958 2.58801 0.0191997
254.443 2.58986 0.0190638
254.927 2.5917 0.0189292
255.412 2.59352 0.0187959
255.897 2.59533 0.0186639
256.381 2.59713 0.0185332
256.866 2.59892 0.0184038
257.351 2.60069 0.0182757
257.835 2.60245 0.0181487
258.32 2.6042 0.018023
258.805 2.60594 0.0178985
259.289 2.60766 0.0177752
259.774 2.60937 0.0176531
260.258 2.61108 0.0175322
260.743 2.61276 0.0174123
261.228 2.61444 0.0172937
261.712 2.61611 0.0171761
262.197 2.61777 0.0170596
262.682 2.61941 0.0169443
263.166 2.62104 0.01683
263.651 2.62266 0.0167168
264.136 2.62428 0.0166046
264.62 2.62588 0.0164935
265.105 2.62747 0.0163834
265.59 2.62905 0.0162744
266.074 2.63061 0.0161663
266.559 2.63217 0.0160592
